y_test,y_predicted
393.0,390.12
192.0,187.99
438.0,428.53
326.0,323.42
512.0,501.29
3.0,0.0
411.0,408.31
260.0,254.69
429.0,422.46
255.0,252.67
218.0,216.28
274.0,268.84
164.0,165.75
315.0,315.33
54.0,54.58
355.0,355.76
377.0,373.95
163.0,161.71
41.0,40.43
343.0,333.52
1.0,0.0
200.0,196.07
342.0,337.57
464.0,456.82
507.0,499.27
85.0,78.83
285.0,278.95
206.0,202.13
31.0,30.32
499.0,491.19
391.0,386.08
371.0,369.91
389.0,377.99
426.0,426.5
89.0,101.07
511.0,505.34
113.0,111.17
511.0,503.32
189.0,185.96
511.0,501.29
12.0,16.17
275.0,266.82
253.0,250.65
506.0,499.27
322.0,319.37
316.0,311.29
3.0,2.02
259.0,260.75
437.0,428.53
289.0,289.05
259.0,256.71
42.0,36.38
468.0,462.89
403.0,404.27
254.0,256.71
254.0,246.6
197.0,192.03
21.0,22.23
73.0,70.75
293.0,291.07
130.0,129.37
32.0,30.32
260.0,252.67
33.0,34.36
390.0,384.06
