y1_test,y_predicted
393.0,183.24
192.0,142.97
438.0,410.78
326.0,118.8
512.0,235.59
3.0,199.35
411.0,227.54
260.0,410.78
429.0,165.12
255.0,211.43
218.0,52.35
274.0,273.85
164.0,163.1
315.0,211.43
54.0,151.02
355.0,426.89
377.0,92.63
163.0,479.24
41.0,102.69
343.0,388.63
1.0,203.37
200.0,434.94
342.0,324.19
464.0,499.37
507.0,4.03
85.0,416.82
285.0,261.77
206.0,426.89
31.0,259.76
499.0,227.54
391.0,277.88
371.0,173.17
389.0,316.14
426.0,54.37
89.0,356.41
511.0,372.52
113.0,169.14
511.0,46.31
189.0,348.35
511.0,4.03
12.0,207.4
275.0,344.33
253.0,459.1
506.0,493.33
322.0,88.6
316.0,287.95
3.0,213.44
259.0,38.26
437.0,489.31
289.0,388.63
259.0,366.48
42.0,388.63
468.0,420.84
403.0,88.6
254.0,493.33
254.0,118.8
197.0,507.43
21.0,199.35
73.0,489.31
293.0,8.05
130.0,273.85
32.0,251.7
260.0,495.35
33.0,328.22
390.0,318.15
